Num_CIN Analyse Algèbre Physique Chimie Informatique STA Français Anglais
004109 1.2 10.04 12.93 13.19 9.98 16.26 8.94 15.0
004110 16.33 17.27 16.5 8.08 17.09 17.96 14.22 17.25
004111 8.84 9.92 13.35 12.34 15.38 16.88 10.62 12.13
004112 13.09 16.2 9.45 17.97 15.9 16.82 15.49 13.58
004113 4.01 17.55 15.28 11.88 11.2 9.28 8.9 17.81
004114 16.78 9.88 8.14 12.29 0.97 11.12 17.99 14.33
004115 10.56 9.13 16.47 16.27 9.28 9.45 14.67 8.09
004116 14.75 16.17 12.06 16.31 9.61 3.34 12.49 15.48
004117 9.1 11.62 19.91 12.42 13.13 17.94 17.72 16.59
004118 16.71 13.07 8.14 13.34 11.67 10.18 9.27 17.26
004119 8.46 13.17 17.48 1.26 11.14 14.11 13.17 13.42
004120 15.21 14.8 15.8 14.34 4.28 18.26 8.25 12.09
004121 13.41 8.89 12.98 8.1 13.15 11.71 16.7 14.64
004122 16.47 11.24 13.94 16.68 3.16 19.56 14.62 8.45
004123 14.31 19.28 14.74 2.04 18.56 8.93 8.09 14.36
004124 10.62 15.17 14.44 11.59 11.68 8.96 17.94 8.17
004125 12.87 15.38 16.35 10.15 12.5 10.31 14.11 13.79
004126 12.69 13.29 14.91 14.55 9.15 9.87 11.4 8.72
004127 14.9 5.05 11.56 4.82 9.47 17.31 16.98 1.61
004128 9.71 17.38 12.04 11.75 10.78 17.59 10.61 17.8
004129 13.39 8.74 14.4 9.35 13.05 9.93 2.46 10.99
004130 8.7 15.97 10.15 14.29 11.5 12.68 12.56 2.53
004131 14.43 14.76 10.65 9.04 1.74 14.74 10.67 15.53
004132 11.25 10.44 1.37 10.07 8.01 7.5 8.56 14.93
004133 16.33 14.75 14.51 14.64 9.43 11.67 12.32 15.0
004134 11.59 17.36 8.38 9.54 17.59 4.31 16.94 11.27
004135 11.97 16.1 13.97 6.17 11.13 13.91 5.94 15.33
004136 15.56 16.0 11.2 18.12 14.5 6.02 11.39 8.79
004137 17.54 17.62 6.64 15.98 10.16 13.7 10.77 12.0
004138 13.11 17.95 14.39 3.95 11.47 3.73 9.25 9.74
004139 7.62 15.96 8.94 12.49 10.37 11.18 17.32 10.43
004140 11.34 11.28 12.96 14.36 12.94 16.05 19.35 14.34
004141 13.89 16.81 18.84 16.06 6.47 9.87 12.13 9.53
004142 14.17 1.93 11.91 12.12 13.4 9.87 11.62 15.24
004143 1.69 17.61 17.63 9.73 15.92 9.3 16.34 17.39
004144 1.53 10.32 10.64 10.59 14.27 16.85 19.06 16.18
004145 9.55 9.18 10.69 13.79 13.35 17.11 8.82 9.77
004146 0.77 9.65 17.34 19.77 10.92 11.67 16.15 17.15
004147 5.11 6.04 9.78 8.18 10.38 7.18 12.47 15.59
004148 12.1 9.87 12.71 11.11 10.33 16.49 11.62 4.73
004149 17.65 12.28 12.41 6.25 10.39 17.4 0.66 8.79
004150 16.73 17.44 10.06 12.12 8.61 17.96 14.44 9.41
004151 9.97 12.47 9.05 4.33 13.08 10.01 13.2 0.98
004152 10.79 13.56 10.19 14.05 8.15 18.82 13.9 0.0
004153 10.78 18.91 12.85 13.44 13.76 14.16 14.13 15.99
004154 11.01 11.54 13.76 18.64 10.17 13.23 16.55 10.2
004155 16.24 15.22 16.05 9.07 4.46 18.13 15.84 14.18
004156 13.82 10.02 11.3 13.94 12.57 1.06 18.18 10.98
004157 9.03 17.58 17.1 16.0 15.2 15.2 2.89 10.74
004158 11.97 14.43 3.39 11.3 17.0 9.49 11.66 9.73
004159 11.59 14.64 8.03 16.48 17.68 13.37 10.25 17.96
004160 9.08 14.71 9.76 9.82 15.39 19.48 10.76 9.39
004161 10.61 13.08 13.62 11.35 16.97 11.58 16.78 10.21
004162 16.72 10.77 14.54 16.62 8.69 15.05 15.54 9.43
004163 14.67 14.77 8.85 13.37 5.06 11.68 10.28 14.1
004164 14.04 17.47 8.6 8.94 15.8 16.12 14.96 15.07
004165 14.52 3.76 13.02 13.16 3.57 14.66 16.32 19.42
004166 17.78 8.38 8.72 9.1 10.02 15.88 17.24 14.41
004167 15.44 12.18 12.04 16.91 9.71 1.85 14.69 14.83
004168 14.27 16.7 11.07 13.84 6.66 11.01 14.62 6.34
004169 15.73 12.51 15.78 11.47 16.24 9.74 5.11 11.24
004170 19.6 16.46 12.09 9.2 9.48 14.48 13.28 8.48
004171 7.45 9.35 14.57 11.5 11.48 4.47 14.13 7.16
004172 5.98 17.71 9.13 8.82 9.35 15.62 10.68 11.52
004173 11.15 17.27 17.37 16.36 10.74 5.97 9.21 13.51
004174 11.72 6.35 19.5 10.49 12.0 11.14 10.31 8.54
004175 9.04 12.81 14.77 11.11 19.01 7.24 18.27 7.99
004176 8.12 11.06 17.57 14.81 14.84 14.92 12.64 19.33
004177 13.35 17.46 16.44 11.11 15.64 2.46 1.37 10.25
004178 0.72 1.93 14.65 16.3 16.29 9.02 14.17 8.87
004179 15.77 14.06 14.73 17.56 14.86 10.94 17.22 19.74
004180 15.39 0.41 14.47 12.6 13.83 10.46 9.0 3.86
004181 2.03 14.61 9.13 18.96 14.04 12.89 12.42 13.16
004182 14.49 17.95 12.74 4.48 7.9 4.8 18.49 16.51
004183 1.1 14.57 17.97 0.01 16.87 6.0 17.39 8.54
004184 9.45 14.4 10.96 0.66 16.14 13.32 15.39 10.01
004185 14.44 17.18 14.79 17.94 7.41 15.19 13.78 10.82
004186 7.61 11.81 8.66 8.63 12.23 13.02 17.5 13.38
004187 13.94 1.47 11.5 14.13 12.53 5.01 13.12 14.46
004188 12.03 8.24 8.53 11.74 9.24 2.62 12.28 3.65
004189 9.03 17.64 7.83 9.66 16.68 10.14 12.64 8.89
004190 14.43 15.56 14.3 17.51 0.74 8.92 15.86 8.29
004191 15.59 19.09 14.27 14.91 11.48 11.2 8.11 7.43
004192 11.63 10.24 10.13 9.47 9.62 8.37 14.17 14.78
004193 12.83 11.13 11.36 7.46 13.41 15.22 6.67 4.97
004194 10.56 5.99 17.58 18.02 17.36 12.66 12.07 16.06
004195 14.3 7.57 17.45 14.92 14.47 12.46 17.92 8.33
004196 14.41 9.15 13.96 13.62 10.28 12.52 1.16 10.25
004197 7.81 3.07 14.24 9.56 17.74 12.84 12.23 12.81
004198 10.94 4.79 15.61 9.63 17.53 9.99 8.24 15.35
004199 0.21 9.13 15.16 10.57 16.01 13.84 9.88 15.54
004200 12.53 9.03 13.72 9.35 10.01 9.64 16.97 9.21
004201 15.36 17.34 2.89 12.35 12.65 13.96 13.65 14.59
004202 7.77 11.51 10.47 13.08 15.03 17.89 11.93 8.86
004203 13.31 9.36 18.43 11.21 13.58 9.74 14.06 8.16
004204 9.28 8.39 9.55 14.12 9.43 15.9 11.64 12.06
004205 15.01 17.71 16.03 12.66 13.79 11.43 6.67 13.33
004206 12.0 15.66 16.81 11.71 16.77 9.68 11.17 11.61
004207 9.18 9.01 17.03 8.51 10.81 10.23 10.21 8.89
004208 15.86 11.4 16.07 13.46 16.76 4.57 16.53 17.67
004209 9.04 8.51 14.5 17.28 17.17 13.55 15.88 8.47
004210 8.63 16.61 12.97 17.35 16.27 9.44 13.39 8.95
004211 3.68 15.04 1.74 14.25 19.12 13.53 0.29 16.99
004212 16.09 10.2 9.77 10.19 3.35 8.1 10.24 17.14
004213 16.35 13.49 12.81 5.76 14.28 11.88 5.48 19.74
004214 17.21 9.93 14.17 5.97 4.27 10.05 16.33 12.28
004215 10.36 15.32 10.5 9.21 14.4 13.14 16.24 12.63
004216 8.29 10.98 10.35 16.59 15.7 16.37 15.3 9.0
004217 8.48 9.22 9.68 14.26 15.54 11.31 14.16 12.04
004218 17.22 13.29 12.78 16.97 13.22 16.54 8.18 11.61
004219 15.78 9.37 8.49 10.94 15.42 14.94 15.63 0.71
004220 7.78 10.0 14.35 15.32 12.01 8.99 11.91 8.22
004221 8.23 12.58 9.34 12.57 15.12 1.64 7.49 18.64
004222 10.32 2.05 10.4 12.66 14.31 8.1 7.02 10.78
004223 13.59 11.86 3.93 11.08 8.66 12.08 15.86 17.49
004224 13.61 17.23 14.26 17.05 19.99 15.22 11.23 17.5
004225 8.55 14.56 12.2 14.6 11.58 16.33 14.0 9.33
004226 2.76 1.91 8.6 10.55 12.95 14.72 1.06 16.99
004227 14.76 13.44 11.59 14.33 10.12 16.21 11.54 1.19
004228 17.89 15.45 8.16 16.62 16.24 11.57 12.38 13.75
004229 0.08 13.91 13.04 16.51 14.66 15.26 12.0 16.83
004230 8.01 13.69 19.59 17.58 9.17 17.76 10.94 12.46
004231 17.46 11.97 12.44 7.72 14.03 17.57 5.81 19.42
004232 12.58 17.4 1.52 16.54 11.16 13.87 11.27 12.1
004233 13.53 8.0 13.53 7.48 9.27 14.9 7.43 8.27
004234 8.02 17.42 13.41 11.47 9.83 11.89 17.69 11.84
004235 17.99 15.42 10.13 9.4 7.33 16.28 16.23 13.98
004236 0.08 10.99 8.59 4.48 15.21 14.3 12.84 11.98
004237 10.95 15.1 9.05 10.42 7.44 16.6 12.6 11.94
004238 17.79 0.35 9.26 11.31 14.31 8.29 11.92 8.01
004239 12.24 17.82 15.59 12.28 14.82 15.78 9.1 16.46
004240 15.1 14.48 12.09 16.27 8.68 13.3 12.72 13.48
004241 12.8 11.08 10.97 15.28 13.08 18.16 12.61 16.57
004242 0.63 8.56 10.98 9.72 4.72 15.53 8.58 14.59
004243 17.54 1.73 8.13 11.61 10.84 17.59 8.53 14.59
004244 16.99 8.58 14.97 10.18 4.74 14.82 12.85 8.75
004245 16.15 11.42 1.47 13.38 8.1 10.22 13.63 12.81
004246 11.63 0.6 13.82 11.94 16.32 9.24 10.83 19.06
004247 16.66 8.03 13.99 16.24 14.39 12.05 10.61 17.05
004248 17.03 10.78 12.25 14.29 12.71 12.56 8.41 17.43
004249 8.27 16.13 2.21 9.82 0.98 12.07 10.8 11.27
004250 8.17 13.88 16.56 12.44 12.55 9.96 13.83 11.74
004251 15.59 0.44 9.83 17.45 11.67 12.51 8.5 15.49
004252 18.85 16.42 8.87 12.64 15.6 15.14 10.86 16.86
004253 11.42 8.69 11.65 10.02 8.55 13.04 11.3 8.92
004254 8.57 11.33 8.5 15.73 14.88 5.26 15.48 12.95
004255 8.12 10.3 5.81 17.91 16.42 8.81 16.22 17.04
004256 2.29 15.85 12.14 14.07 6.13 13.06 8.14 15.14
004257 13.91 2.61 11.99 10.93 8.92 10.6 0.19 11.57
004258 13.35 10.37 17.35 18.1 16.14 8.78 16.6 9.25
004259 14.1 17.49 10.23 14.91 12.29 15.97 8.79 15.04
004260 10.17 12.66 17.07 14.97 14.92 15.69 13.24 9.09
004261 19.27 9.22 13.87 4.86 11.57 13.69 3.49 10.28
004262 13.42 14.5 17.54 17.83 1.73 12.73 0.37 4.18
004263 17.04 1.03 8.51 9.91 17.72 17.16 7.54 10.47
004264 15.77 9.09 15.6 17.72 8.95 14.69 11.15 14.05
004265 14.46 11.55 8.3 13.64 11.01 10.4 12.35 1.05
004266 9.66 0.29 1.02 14.51 16.85 15.49 15.98 15.93
004267 9.87 13.34 16.74 10.9 11.82 8.95 11.25 1.33
004268 14.04 3.34 1.81 14.6 8.85 2.66 15.29 12.05
004269 0.9 13.36 14.5 15.44 14.57 17.56 12.07 10.76
004270 16.89 3.34 16.2 11.07 16.64 15.39 11.34 10.13
004271 8.39 13.81 13.38 12.78 11.13 8.64 15.35 11.86
004272 15.5 16.93 16.21 0.11 10.7 17.72 8.5 15.95
004273 11.31 11.69 16.8 10.14 7.29 13.59 16.22 11.73
004274 16.93 15.26 13.48 19.92 8.65 14.5 8.57 9.09
004275 17.38 12.45 5.79 11.87 10.87 16.18 16.73 15.59
004276 15.73 16.76 16.68 8.29 16.82 14.62 14.23 14.65
004277 11.87 14.46 17.48 15.63 16.35 9.14 8.67 16.27
004278 19.67 8.62 11.11 14.66 11.79 11.35 1.18 10.88
004279 17.51 13.49 8.27 12.46 1.37 14.82 14.28 13.9
004280 16.65 8.93 4.36 14.28 8.41 17.87 16.02 15.11
004281 4.54 13.35 10.68 4.93 11.76 9.86 12.1 16.31
004282 11.11 2.84 4.88 9.07 14.25 5.76 14.26 9.53
004283 14.67 3.54 8.63 11.77 15.22 8.82 12.42 11.92
004284 17.29 12.83 11.29 8.45 16.53 6.45 12.32 13.09
004285 10.75 16.47 15.1 11.8 8.13 9.92 5.89 15.15
004286 9.98 10.28 12.01 13.72 16.06 13.39 15.05 9.65
004287 15.91 10.92 16.65 13.27 13.15 17.3 12.91 11.23
004288 16.9 13.29 11.19 10.49 11.41 7.47 16.8 8.88
004289 15.95 8.18 13.86 15.76 14.93 9.55 12.6 16.94
004290 16.45 15.1 11.23 1.37 17.19 12.98 16.75 17.4
004291 17.14 11.08 12.0 14.12 14.74 6.58 17.65 13.3
004292 11.3 11.85 17.3 17.42 18.99 7.32 10.21 15.9
004293 9.75 14.45 13.78 16.42 1.77 15.81 2.5 13.44
004294 8.69 10.76 18.42 11.99 10.4 2.03 13.53 19.21
004295 11.12 11.03 10.32 17.26 10.44 16.75 4.52 15.16
004296 11.4 11.67 6.68 17.44 13.85 6.88 9.8 17.13
004297 16.98 11.61 10.54 14.42 12.99 14.3 1.64 10.84
004298 14.99 10.55 3.35 10.16 6.85 12.73 0.48 13.31
004299 8.03 16.04 9.3 15.27 13.88 19.91 9.16 8.34
004300 11.32 14.96 12.05 13.26 4.92 17.48 7.58 8.3
004301 17.37 13.12 9.86 7.17 11.69 8.36 15.87 5.8
004302 6.63 13.76 15.78 16.09 10.13 16.73 11.04 14.28
004303 1.81 2.02 13.24 7.23 12.2 17.27 3.48 16.0
004304 12.43 10.81 13.45 12.21 16.86 14.02 11.21 17.82
004305 0.0 16.75 18.53 14.89 13.14 15.7 9.24 10.4
004306 10.95 15.27 15.8 11.15 12.56 9.77 19.47 10.0
004307 17.82 7.33 13.13 14.73 16.39 19.5 16.42 18.61
004308 13.98 8.51 11.73 13.39 4.67 11.4 15.48 11.48
004309 17.66 9.22 2.86 15.13 8.84 11.49 17.58 16.23
004310 16.32 10.66 14.81 14.6 13.77 13.77 17.17 1.3
004311 14.23 13.18 16.72 17.85 10.28 9.57 11.01 16.72
004312 10.11 8.79 16.81 17.31 17.85 9.27 9.07 10.43
004313 10.27 12.39 10.34 8.66 11.93 19.52 14.4 15.08
004314 11.47 12.61 5.03 8.06 15.32 5.86 11.5 14.82
004315 11.62 14.3 17.02 9.41 19.51 8.53 15.95 10.95
004316 16.86 8.7 13.73 8.41 13.38 10.72 17.39 12.69
004317 18.75 12.12 12.61 10.11 12.97 12.77 15.63 12.58
004318 11.25 4.26 12.37 13.84 9.49 12.31 16.68 7.49
004319 15.78 12.14 8.42 9.15 17.56 11.86 14.95 13.21
004320 17.78 9.87 8.11 10.3 8.16 8.61 11.99 16.66
004321 14.81 12.92 9.82 7.68 15.08 11.97 15.15 16.02
004322 12.08 12.42 16.04 14.11 3.93 2.49 8.35 11.13
004323 16.31 14.34 13.96 17.29 2.28 10.1 9.02 16.73
004324 11.17 4.64 2.04 4.68 13.82 17.76 13.37 8.54
004325 12.81 9.56 6.42 7.93 10.65 13.99 15.2 17.42
004326 10.86 9.68 17.94 15.48 7.24 16.74 16.64 13.18
004327 5.89 10.48 9.26 14.22 17.7 14.17 19.14 17.23
004328 14.09 11.96 9.86 4.93 11.66 11.5 9.57 16.14
004329 16.98 14.58 17.35 2.79 19.43 5.22 11.58 13.93
004330 16.51 8.94 9.34 15.27 15.89 14.18 8.8 16.56
004331 8.75 14.21 11.82 15.72 11.04 15.98 12.6 11.5
004332 0.41 19.77 14.83 10.36 16.74 0.51 14.57 14.27
004333 15.33 16.19 12.74 11.68 15.87 9.12 14.09 11.32
004334 16.82 1.46 14.92 9.58 8.3 18.6 2.09 11.79
004335 10.01 18.46 16.16 9.83 13.08 11.78 10.68 10.72
004336 12.1 15.45 13.48 12.12 15.01 18.03 12.21 5.09
004337 12.35 12.75 15.41 10.99 9.13 18.82 15.74 11.39
004338 13.97 14.52 16.25 17.87 15.2 14.79 15.8 1.07
004339 13.17 16.65 13.88 12.24 15.44 9.0 16.08 17.71
004340 14.88 13.98 17.77 13.11 12.37 9.09 5.54 6.42
004341 15.94 16.07 13.5 12.52 11.09 9.81 11.72 8.53
004342 8.14 11.79 16.25 13.33 10.98 13.47 17.71 12.91
004343 17.23 6.09 12.82 8.23 13.18 6.6 15.41 12.85
004344 9.41 12.28 12.99 12.76 16.27 12.16 12.14 10.65
004345 9.45 16.74 10.37 11.8 8.27 3.78 9.82 11.55
004346 13.38 8.48 8.55 6.23 11.34 14.27 7.65 8.73
004347 8.45 12.27 17.71 10.57 16.72 11.39 11.37 18.46
004348 15.22 12.67 14.86 12.04 16.52 12.37 16.71 9.83
004349 14.31 15.73 19.63 11.31 10.63 17.82 13.41 9.88
004350 13.69 12.26 3.4 17.59 16.84 14.01 18.64 15.68
004351 5.3 14.93 13.09 15.5 8.28 16.3 13.78 10.53
004352 9.85 9.55 3.89 15.79 8.37 16.13 16.98 13.37
004353 13.21 8.69 8.9 16.44 8.64 14.26 11.97 13.36
004354 11.88 16.96 11.23 12.23 13.43 8.77 12.51 17.24
004355 10.87 14.16 13.04 11.32 13.64 8.92 12.48 11.2
004356 11.45 1.33 15.49 10.32 8.43 14.39 12.46 9.34
004357 9.76 10.08 1.13 12.02 17.36 14.98 15.6 8.74
004358 10.21 15.66 9.71 13.38 10.4 13.13 14.37 10.11
004359 11.08 10.2 14.92 13.52 16.77 12.86 2.25 11.92
004360 14.63 10.55 2.47 16.71 11.73 15.21 15.52 16.89
004361 7.86 13.08 12.17 15.06 6.18 2.22 11.06 16.55
004362 8.3 10.62 6.22 13.94 11.91 13.19 8.03 10.63
004363 13.16 13.14 9.79 9.14 9.27 16.86 14.24 3.16
004364 8.21 0.21 12.11 15.58 14.06 15.12 11.21 10.52
004365 8.86 4.25 14.14 8.91 6.69 11.53 9.34 11.9
004366 0.64 8.9 1.57 2.37 17.4 10.5 16.02 9.21
004367 12.79 10.0 17.75 14.94 11.27 9.61 11.34 13.16
004368 10.07 15.83 9.34 11.73 9.07 17.16 9.49 18.75
004369 13.31 15.92 17.36 8.87 9.26 8.5 10.63 12.39
004370 12.73 5.5 15.75 7.86 17.54 17.58 15.5 11.74
004371 2.75 9.74 13.79 8.77 8.51 16.66 16.99 0.98
004372 15.35 12.42 1.95 8.28 11.03 0.4 16.36 11.21
004373 15.1 16.57 14.69 9.73 12.79 2.18 2.86 8.82
004374 10.32 11.79 8.95 13.65 2.44 11.73 8.46 9.56
004375 1.75 16.0 13.62 0.05 8.56 9.77 11.21 8.19
004376 16.09 13.23 14.15 13.68 17.03 11.92 11.73 12.08
004377 8.56 4.66 17.82 9.74 11.68 11.73 11.26 19.76
004378 9.17 15.87 10.86 4.51 12.04 8.87 18.43 12.68
004379 13.4 7.84 2.29 16.9 14.91 14.39 18.45 17.06
004380 8.41 8.88 14.92 9.06 15.39 9.74 4.27 17.14
004381 17.48 14.03 16.89 10.77 15.37 12.68 2.73 16.91
004382 14.73 14.24 15.26 7.87 8.18 17.54 14.75 11.99
004383 12.89 11.29 9.42 2.2 15.65 14.02 11.62 10.61
004384 8.21 12.16 9.3 15.33 12.83 13.6 16.74 15.92
004385 15.45 0.89 13.29 5.08 9.48 12.97 5.1 10.89
004386 15.66 13.12 5.94 5.74 8.94 16.76 9.41 14.74
004387 12.65 8.66 9.8 13.69 15.89 12.66 12.33 3.05
004388 14.23 15.61 3.67 9.81 6.23 10.67 6.67 14.3
004389 9.64 18.47 14.95 13.14 1.09 12.18 17.15 15.16
004390 13.01 15.15 8.35 16.32 13.23 8.43 11.93 11.78
004391 9.5 12.36 8.78 9.72 15.85 11.36 16.19 12.22
004392 17.95 9.63 17.6 17.96 10.59 17.69 13.5 9.58
004393 11.42 0.92 17.98 16.09 6.0 14.22 6.38 10.64
004394 15.88 8.03 14.83 16.16 8.9 9.24 3.81 15.06
004395 16.44 11.28 3.86 15.68 14.58 16.92 11.66 12.38
004396 3.25 4.34 3.87 12.9 17.07 12.89 17.16 17.77
004397 14.28 15.43 13.11 0.59 19.56 14.61 18.74 17.7
004398 17.41 16.13 14.41 8.75 11.57 12.5 9.02 15.01
004399 1.4 14.85 8.65 16.77 15.11 14.74 2.48 12.12
004400 10.3 10.52 6.35 9.95 16.96 8.85 13.01 18.25
004401 11.76 13.72 4.45 13.16 15.22 17.66 6.33 8.36
004402 11.88 0.02 9.64 8.93 11.88 1.39 11.96 17.2
004403 17.14 10.58 7.9 16.97 0.24 8.43 19.23 14.41
004404 15.8 15.96 4.51 15.04 11.28 16.2 9.95 11.59
004405 15.95 4.55 2.61 17.13 15.34 1.58 1.05 14.5
004406 9.74 8.28 12.05 14.72 16.42 10.06 16.54 17.12
004407 9.08 16.02 10.17 5.85 15.46 13.36 10.05 10.23
004408 8.32 5.48 10.75 11.01 9.59 11.29 14.49 5.25
004409 8.73 13.62 14.5 16.4 13.97 16.99 13.85 9.41
004410 11.27 17.17 14.96 14.61 10.07 16.73 12.12 15.29
004411 11.82 14.27 2.8 16.99 8.54 16.33 9.52 14.73
004412 15.49 16.07 18.59 17.63 16.61 14.43 14.14 8.94
004413 16.44 12.0 5.87 10.26 17.73 10.91 8.39 11.16
004414 8.79 5.15 8.89 10.81 16.9 10.35 14.92 8.72
004415 13.05 15.2 1.09 3.36 15.79 14.51 11.88 11.63
004416 15.64 9.94 3.12 8.93 17.53 9.29 9.17 7.89
004417 3.53 16.91 16.81 11.52 6.16 8.55 8.12 0.47
004418 8.17 11.0 8.85 16.34 16.45 16.13 8.42 12.4
004419 11.52 17.72 13.25 2.91 17.11 7.28 6.82 8.84
004420 19.85 10.9 17.07 11.22 3.51 9.04 15.93 15.1
004421 12.76 10.85 15.0 8.76 16.73 12.02 17.36 10.66
004422 13.89 16.92 16.96 13.71 11.26 12.4 9.65 9.8
004423 4.94 12.74 8.38 11.61 10.51 15.1 11.81 13.98
004424 15.19 15.57 14.06 17.34 10.69 19.05 8.31 14.48
004425 14.45 10.92 9.8 11.26 9.66 11.68 10.11 17.04
004426 15.87 16.45 19.92 11.87 11.94 3.94 14.23 12.67
004427 12.67 18.32 10.55 10.36 11.59 9.89 8.12 13.35
004428 14.61 16.93 9.41 18.84 9.3 16.39 12.51 13.62
004429 13.1 15.98 10.76 8.89 16.8 16.75 12.37 8.87
004430 12.15 10.48 14.45 7.11 14.28 1.6 12.86 11.0
004431 15.15 13.35 10.21 13.57 14.92 12.77 12.29 3.85
004432 9.32 9.48 15.79 8.01 5.37 17.47 16.07 12.86
004433 11.38 15.04 18.32 13.49 12.93 9.52 13.29 5.79
004434 8.25 15.84 16.19 1.26 10.05 16.58 19.08 10.34
004435 9.44 13.63 0.22 16.26 8.31 16.39 16.07 10.21
004436 17.99 3.6 15.65 10.77 18.27 6.06 5.16 11.41
004437 9.49 0.34 15.64 0.13 12.67 18.06 17.98 16.85
004438 15.01 10.05 12.83 11.21 13.35 17.92 15.09 8.3
004439 12.12 12.22 13.03 17.84 14.09 16.23 12.36 12.72
004440 17.88 13.22 15.52 16.58 17.9 17.35 16.01 12.86
004441 16.25 11.76 14.16 12.49 9.41 12.25 8.21 7.4
004442 17.1 14.29 9.83 15.27 14.35 14.11 12.07 15.66
004443 16.04 17.15 8.26 14.66 0.77 13.63 9.61 8.94
004444 16.72 13.62 16.54 18.52 16.57 0.73 2.42 8.76
004445 17.25 6.31 9.12 10.73 15.37 17.1 10.72 11.92
004446 9.02 15.56 13.15 16.2 11.06 16.13 13.13 8.52
004447 11.15 13.06 3.38 12.69 17.98 17.24 11.18 10.06
004448 17.95 4.59 10.76 5.35 12.5 12.73 13.41 10.47
004449 8.2 12.6 17.65 6.38 10.14 2.99 17.21 13.95
004450 12.83 9.99 19.8 8.89 19.18 14.34 18.68 16.88
004451 17.17 13.32 15.27 4.5 12.96 17.09 10.63 17.72
004452 16.89 8.44 8.7 14.57 9.19 14.97 13.88 10.73
004453 11.03 2.79 0.45 11.04 10.68 12.71 10.15 1.56
004454 12.03 12.46 8.76 3.98 11.63 16.17 15.98 9.33
004455 14.45 10.55 1.36 17.68 14.87 11.48 9.38 19.42
004456 14.8 15.7 18.09 14.32 16.96 14.71 9.68 9.73
004457 10.08 13.58 15.14 12.05 12.32 10.92 18.95 16.69
004458 15.78 16.51 12.93 16.57 9.1 11.5 1.4 1.28
004459 15.31 15.69 3.67 17.92 15.29 10.13 17.38 16.75
004460 14.43 15.97 15.11 12.45 15.7 11.42 13.85 14.06
004461 9.79 8.62 9.11 10.52 4.85 19.27 16.5 13.09
004462 13.45 16.68 14.06 9.34 13.46 14.06 12.98 8.13
004463 6.9 16.23 1.21 17.65 10.68 17.9 9.68 16.5
004464 9.31 9.36 4.45 3.42 14.05 5.67 12.12 13.12
004465 16.19 9.03 13.82 13.12 8.21 9.05 17.77 12.68
004466 12.46 12.38 9.4 9.83 15.31 11.94 3.39 8.02
004467 14.26 16.96 12.99 12.1 15.79 4.76 17.91 11.95
004468 13.55 12.47 13.13 19.63 16.89 8.14 16.69 13.76
004469 11.26 6.92 18.0 17.29 4.1 7.84 8.32 14.92
004470 9.35 12.21 19.76 15.2 8.05 15.74 19.99 14.37
004471 14.38 0.59 10.65 16.26 11.26 9.5 13.51 8.96
004472 11.14 10.97 14.53 16.04 15.73 9.01 3.07 14.02
004473 13.34 19.39 17.48 15.28 4.81 18.88 12.26 15.89
004474 12.83 15.9 16.93 9.52 9.74 13.78 7.75 1.52
004475 12.35 16.72 16.38 10.9 13.04 15.1 17.78 5.41
004476 17.54 17.61 7.39 15.58 16.58 14.89 13.41 13.97
004477 13.57 14.28 13.86 14.27 12.0 13.81 12.55 13.87
004478 12.98 16.31 10.9 17.72 4.69 9.83 16.23 8.26
004479 9.93 9.45 14.58 8.91 7.66 14.57 9.93 12.31
004480 9.91 18.71 12.19 15.99 15.09 17.9 16.38 11.67
004481 10.47 19.28 14.02 11.94 9.67 16.55 6.19 16.41
004482 3.83 9.98 3.58 9.11 9.18 9.96 0.65 13.38
004483 17.62 17.97 10.58 16.48 11.45 10.46 13.32 13.07
004484 8.93 8.83 8.06 5.49 9.18 13.21 18.53 7.32
004485 8.33 9.76 11.92 11.73 13.45 17.94 17.11 10.08
004486 8.69 11.36 12.19 10.14 9.09 17.85 17.62 8.33
004487 14.6 9.23 16.59 9.85 16.07 9.1 11.39 12.98
004488 8.93 2.53 14.02 15.13 19.38 9.84 16.65 9.51
004489 16.96 14.46 12.23 3.42 6.57 4.82 7.31 7.33
004490 7.75 12.1 10.65 14.02 2.07 17.06 9.16 13.82
004491 12.17 15.39 15.32 12.45 16.1 17.84 8.94 9.47
004492 9.43 15.42 12.77 11.8 9.1 13.84 14.13 15.36
004493 14.79 12.71 12.54 19.24 9.52 8.63 15.94 16.95
004494 14.13 11.07 8.67 15.79 18.27 8.78 15.66 12.82
004495 10.88 16.05 11.88 17.49 9.31 14.24 14.69 17.46
004496 16.64 10.61 6.89 13.12 17.0 13.89 17.18 12.92
004497 8.43 18.93 5.27 6.45 12.02 17.42 14.3 0.02
004498 8.04 2.26 9.6 1.93 10.54 16.45 18.23 17.62
004499 10.67 19.94 9.5 4.07 16.82 16.87 12.97 9.75
004500 3.54 17.93 16.29 15.77 3.43 18.33 11.36 16.02
004501 13.3 16.4 10.5 16.46 9.29 11.41 16.25 15.04
004502 10.38 9.65 13.47 15.41 3.11 10.04 13.81 12.14
004503 19.57 9.08 8.23 2.58 11.25 17.26 12.48 11.87
004504 17.15 14.07 15.59 17.94 16.6 9.53 11.13 10.5
004505 5.15 17.74 12.86 6.84 9.06 12.76 15.94 13.54
004506 12.29 0.48 9.73 9.37 13.66 14.54 9.53 3.78
004507 12.92 14.83 13.11 11.04 16.57 7.45 16.87 16.34
