Num_CIN FG Rang
003411 459.12 4294
002128 458.91 4295
000629 458.84 4296
000626 458.82 4297
002534 458.6 4298
001135 458.57 4299
003033 458.42 4300
004105 458.38 4301
003581 458.35 4302
000825 458.3 4303
001616 458.29 4304
000122 458.27 4305
004263 458.18 4306
002079 458.17 4307
004903 458.1 4308
001468 458.02 4309
000887 457.86 4310
000090 457.85 4311
000304 457.84 4312
001978 457.71 4313
000379 457.63 4314
004039 457.47 4315
004409 457.44 4316
002698 457.37 4317
001068 457.25 4318
002753 457.17 4319
003554 457.17 4320
000691 457.0 4321
000245 456.85 4322
001771 456.76 4323
003373 456.65 4324
001560 456.62 4325
000377 456.53 4326
002902 456.48 4327
002734 456.25 4328
002189 456.12 4329
004609 456.05 4330
003525 455.76 4331
002256 455.53 4332
004704 455.48 4333
003494 455.45 4334
000511 455.3 4335
002302 455.25 4336
000566 455.23 4337
000062 455.18 4338
003812 455.08 4339
001598 454.87 4340
002612 454.84 4341
001040 454.77 4342
004608 454.7 4343
000170 454.64 4344
001927 454.62 4345
003052 454.43 4346
004167 454.33 4347
000244 454.09 4348
001968 454.09 4349
002054 454.09 4350
000358 454.08 4351
000650 454.03 4352
000310 454.01 4353
000152 453.99 4354
003654 453.94 4355
004770 453.91 4356
002320 453.86 4357
001802 453.78 4358
002214 453.75 4359
003204 453.68 4360
003852 453.53 4361
000316 453.45 4362
004339 453.12 4363
002204 453.02 4364
002846 452.96 4365
004691 452.96 4366
000756 452.9 4367
003462 452.83 4368
001112 452.79 4369
002120 452.77 4370
002130 452.71 4371
001851 452.67 4372
000278 452.52 4373
000993 452.37 4374
003043 452.35 4375
000903 452.27 4376
002484 452.07 4377
003945 452.07 4378
001819 452.0 4379
001127 451.92 4380
002554 451.78 4381
000494 451.68 4382
001249 451.67 4383
001687 451.57 4384
004290 451.52 4385
004411 451.46 4386
003571 451.31 4387
003936 450.98 4388
002218 450.94 4389
001695 450.8 4390
002223 450.71 4391
002614 450.65 4392
004472 450.65 4393
000671 450.53 4394
004960 450.53 4395
003219 450.51 4396
004721 450.47 4397
002274 450.46 4398
003681 450.43 4399
000867 450.34 4400
001212 450.29 4401
001876 450.24 4402
003748 450.23 4403
003977 450.23 4404
002514 450.21 4405
000230 450.15 4406
001955 450.08 4407
000074 450.04 4408
001366 449.66 4409
004790 449.65 4410
003950 449.62 4411
000345 449.57 4412
004872 449.57 4413
001411 449.56 4414
004446 449.55 4415
004508 449.5 4416
004917 449.43 4417
000658 449.28 4418
000670 449.27 4419
004523 449.14 4420
004082 449.1 4421
002830 448.99 4422
004360 448.97 4423
003931 448.93 4424
002290 448.88 4425
002539 448.85 4426
004249 448.81 4427
000247 448.8 4428
004776 448.59 4429
002300 448.51 4430
002694 448.5 4431
001966 448.39 4432
004604 448.35 4433
002959 448.32 4434
001243 448.31 4435
001012 448.24 4436
003840 448.14 4437
001583 448.11 4438
004612 448.11 4439
001505 447.73 4440
001727 447.64 4441
003608 447.63 4442
003802 447.59 4443
003100 447.38 4444
001497 447.28 4445
003107 447.13 4446
003987 447.08 4447
003012 447.06 4448
004163 447.05 4449
004282 446.95 4450
004461 446.85 4451
003932 446.79 4452
000959 446.69 4453
002348 446.57 4454
004817 446.55 4455
003621 446.31 4456
004013 446.29 4457
003316 446.26 4458
003702 446.24 4459
000262 446.2 4460
004848 446.13 4461
003909 446.01 4462
003072 445.97 4463
004211 445.96 4464
004786 445.94 4465
002813 445.73 4466
004866 445.7 4467
001848 445.49 4468
002150 445.35 4469
000495 445.31 4470
002897 445.29 4471
003452 445.2 4472
002733 445.17 4473
000668 445.12 4474
003274 445.11 4475
002611 444.91 4476
002727 444.9 4477
003587 444.84 4478
004071 444.83 4479
002569 444.62 4480
001400 444.36 4481
001570 444.36 4482
001228 444.31 4483
001708 444.28 4484
004422 444.25 4485
001189 444.19 4486
004949 444.16 4487
002980 444.12 4488
000600 444.03 4489
002478 444.03 4490
003920 443.86 4491
002717 443.74 4492
002941 443.58 4493
004700 443.57 4494
002504 443.54 4495
003694 443.46 4496
002564 443.43 4497
004474 443.29 4498
000165 443.18 4499
003239 443.13 4500
004220 443.1 4501
002841 443.08 4502
003113 442.9 4503
000175 442.87 4504
003008 442.8 4505
001889 442.78 4506
000819 442.62 4507
003000 442.44 4508
004334 442.41 4509
003221 442.24 4510
003880 442.2 4511
001451 442.14 4512
002126 442.13 4513
001575 442.01 4514
003251 442.01 4515
001842 441.76 4516
004781 441.68 4517
003851 441.64 4518
004987 441.61 4519
001338 441.55 4520
001487 441.48 4521
000589 441.38 4522
000007 441.08 4523
002966 441.08 4524
000068 441.03 4525
000047 440.97 4526
003297 440.85 4527
000242 440.82 4528
003675 440.79 4529
000605 440.68 4530
000611 440.61 4531
003430 440.57 4532
004066 440.56 4533
000778 440.43 4534
001981 440.37 4535
000469 440.36 4536
001049 440.05 4537
003268 439.89 4538
002905 439.87 4539
002435 439.78 4540
001797 439.69 4541
000390 439.53 4542
001821 439.51 4543
002791 439.44 4544
000127 439.19 4545
003376 439.15 4546
004279 439.14 4547
004329 439.13 4548
000349 439.05 4549
004057 439.01 4550
000894 438.98 4551
004655 438.94 4552
000182 438.73 4553
000795 438.52 4554
003182 438.48 4555
002594 438.3 4556
003657 438.2 4557
000912 438.03 4558
003257 438.03 4559
004945 437.81 4560
002578 437.44 4561
003606 437.29 4562
003152 437.26 4563
004998 437.17 4564
003952 437.12 4565
003476 436.92 4566
003599 436.79 4567
003836 436.64 4568
002863 436.56 4569
002416 436.54 4570
003420 435.97 4571
004825 435.73 4572
000434 435.72 4573
001404 435.48 4574
003140 435.44 4575
003098 435.42 4576
004775 435.35 4577
001694 435.09 4578
001426 435.05 4579
003553 434.95 4580
004162 434.93 4581
004125 434.91 4582
004151 434.91 4583
000860 434.77 4584
000403 434.72 4585
001356 434.72 4586
000821 434.53 4587
001816 434.29 4588
002596 434.22 4589
001493 434.18 4590
003076 434.09 4591
002699 434.0 4592
002136 433.98 4593
003645 433.98 4594
002140 433.81 4595
000239 433.71 4596
004332 433.54 4597
001458 433.43 4598
001539 432.91 4599
003974 432.85 4600
000100 432.65 4601
003241 432.63 4602
004783 432.54 4603
001274 432.49 4604
002070 432.44 4605
002438 432.29 4606
003229 432.26 4607
001754 432.25 4608
002048 432.02 4609
001662 431.9 4610
001682 431.82 4611
003810 431.79 4612
000459 431.67 4613
004491 431.67 4614
004736 431.6 4615
001831 431.51 4616
001270 431.35 4617
004930 431.21 4618
001066 431.2 4619
002392 431.17 4620
000301 431.13 4621
001725 431.09 4622
004516 431.07 4623
001938 430.84 4624
003449 430.84 4625
003611 430.41 4626
003699 430.39 4627
000932 430.32 4628
004997 430.1 4629
000644 430.06 4630
000080 430.05 4631
001807 430.03 4632
003327 429.89 4633
003438 429.82 4634
000898 429.78 4635
004464 429.72 4636
001895 429.7 4637
003873 429.69 4638
004060 429.65 4639
003350 429.63 4640
003322 429.5 4641
002404 429.39 4642
002937 429.12 4643
004072 429.05 4644
002835 428.93 4645
003512 428.57 4646
004592 428.55 4647
002468 428.52 4648
000433 428.47 4649
001141 428.4 4650
004303 428.39 4651
004126 428.32 4652
001306 428.12 4653
002086 428.03 4654
003570 427.97 4655
000576 427.87 4656
003871 427.8 4657
004336 427.72 4658
002260 427.45 4659
003397 427.44 4660
001860 427.35 4661
000271 427.32 4662
000966 427.15 4663
004551 427.07 4664
002650 426.81 4665
003874 426.75 4666
002732 426.65 4667
004617 426.55 4668
000755 426.48 4669
001350 426.4 4670
004657 426.38 4671
002585 426.28 4672
004104 426.11 4673
003794 426.09 4674
003519 425.57 4675
001155 425.5 4676
000919 425.29 4677
004961 425.13 4678
000941 424.78 4679
000534 424.67 4680
003638 424.58 4681
004498 424.5 4682
004806 424.43 4683
000307 424.39 4684
001805 424.31 4685
001525 423.96 4686
001362 422.81 4687
003609 422.47 4688
002990 422.19 4689
000269 422.06 4690
002921 421.88 4691
004401 421.69 4692
000524 421.58 4693
002273 421.52 4694
001729 421.5 4695
002693 421.39 4696
004353 421.19 4697
000384 420.97 4698
004149 420.78 4699
000006 420.47 4700
000983 420.21 4701
000647 420.14 4702
002874 420.03 4703
002010 419.98 4704
003690 419.93 4705
003146 419.65 4706
000439 419.64 4707
004863 419.57 4708
003780 419.51 4709
001746 419.45 4710
002867 419.28 4711
003364 419.27 4712
002972 419.0 4713
000016 418.83 4714
002615 418.74 4715
002467 418.67 4716
000751 418.41 4717
000762 418.36 4718
003416 418.28 4719
001308 418.21 4720
001335 418.17 4721
002755 418.11 4722
003313 417.78 4723
001408 417.69 4724
001070 417.38 4725
000622 417.27 4726
004406 417.11 4727
004187 417.08 4728
003392 416.81 4729
003444 416.62 4730
003593 416.61 4731
000161 416.56 4732
001269 416.5 4733
002394 416.46 4734
001784 416.42 4735
000741 416.35 4736
002973 416.16 4737
004494 416.1 4738
001416 415.95 4739
002726 415.85 4740
004127 415.6 4741
001334 415.44 4742
003610 415.34 4743
001534 415.28 4744
000471 415.26 4745
000021 414.99 4746
003700 414.99 4747
004739 414.83 4748
000930 414.51 4749
000977 414.46 4750
003036 414.46 4751
003051 414.43 4752
001036 414.06 4753
003584 414.02 4754
002119 414.01 4755
001023 413.96 4756
002590 413.84 4757
001229 413.37 4758
001915 412.84 4759
000346 412.62 4760
001521 412.46 4761
001134 412.26 4762
001168 412.12 4763
001587 412.12 4764
004810 411.9 4765
000734 411.88 4766
004598 411.85 4767
001962 410.99 4768
003862 410.81 4769
000729 410.67 4770
004554 410.64 4771
000029 410.43 4772
000559 410.37 4773
001624 410.28 4774
000378 410.05 4775
004294 410.01 4776
000425 409.92 4777
000531 409.55 4778
001329 409.44 4779
001431 409.38 4780
003185 409.05 4781
003901 408.98 4782
004493 408.95 4783
002145 408.73 4784
003774 408.72 4785
001640 408.68 4786
004801 408.62 4787
004820 408.54 4788
001026 408.3 4789
002538 408.29 4790
004512 408.09 4791
002951 407.95 4792
002629 407.83 4793
000078 407.76 4794
002212 407.6 4795
002395 407.18 4796
002978 406.82 4797
001547 406.69 4798
001965 406.56 4799
004448 406.55 4800
002377 406.43 4801
003967 406.31 4802
003335 406.02 4803
003131 405.95 4804
002414 405.6 4805
001486 405.52 4806
001894 405.51 4807
003277 405.49 4808
003141 405.46 4809
000921 405.39 4810
002235 405.12 4811
000091 404.72 4812
004966 404.39 4813
003590 404.05 4814
001680 403.9 4815
001850 403.35 4816
003908 403.33 4817
003807 402.98 4818
002180 402.77 4819
002664 402.62 4820
003299 402.41 4821
002425 402.4 4822
003015 402.16 4823
002663 401.64 4824
002520 401.49 4825
001762 401.46 4826
004675 401.43 4827
002436 401.25 4828
003443 401.22 4829
003715 401.07 4830
000835 400.54 4831
002281 400.39 4832
001454 400.19 4833
004798 399.95 4834
001995 399.84 4835
001170 399.24 4836
002488 399.07 4837
003396 398.88 4838
003951 398.82 4839
002565 398.7 4840
001546 397.97 4841
002696 397.94 4842
001717 397.66 4843
004299 397.48 4844
004377 397.43 4845
000045 397.35 4846
001679 397.22 4847
000672 397.15 4848
004068 396.7 4849
000227 396.56 4850
000864 396.3 4851
000968 396.12 4852
003505 395.22 4853
004531 394.96 4854
004285 394.76 4855
003928 394.63 4856
003729 394.35 4857
003412 394.32 4858
001385 394.02 4859
002064 393.94 4860
003683 393.87 4861
003875 393.81 4862
001684 393.62 4863
001016 393.25 4864
003389 392.91 4865
000697 392.53 4866
004197 392.2 4867
002630 392.17 4868
002507 392.01 4869
000302 391.91 4870
003762 391.5 4871
004287 391.18 4872
004976 390.51 4873
000727 390.48 4874
003598 390.1 4875
004427 389.83 4876
002318 389.31 4877
004113 389.14 4878
000506 388.65 4879
000947 388.64 4880
004795 388.21 4881
004062 388.0 4882
000908 387.94 4883
004596 387.57 4884
000343 387.38 4885
000457 387.15 4886
000557 387.02 4887
003513 386.34 4888
004752 386.08 4889
004111 385.41 4890
002890 385.1 4891
004103 385.06 4892
004865 384.63 4893
002450 384.62 4894
001238 384.08 4895
004205 384.06 4896
002276 384.05 4897
004271 383.64 4898
002608 383.59 4899
004138 383.3 4900
003319 382.99 4901
000483 382.83 4902
003010 382.09 4903
003708 382.08 4904
001923 381.89 4905
004532 381.73 4906
003066 381.59 4907
003318 381.15 4908
001951 380.65 4909
003501 380.13 4910
001056 380.12 4911
001963 380.11 4912
003818 380.0 4913
000590 379.33 4914
002929 378.78 4915
002092 378.36 4916
004603 377.56 4917
003568 377.52 4918
003332 377.13 4919
003238 376.74 4920
000299 376.53 4921
000722 376.29 4922
002789 376.07 4923
003309 375.63 4924
004827 375.31 4925
003203 375.25 4926
004010 375.0 4927
004871 374.47 4928
002708 374.44 4929
002305 374.29 4930
004357 374.29 4931
000833 372.5 4932
003211 371.68 4933
004995 371.57 4934
003561 370.84 4935
004216 369.95 4936
000986 369.38 4937
003978 368.56 4938
000268 367.77 4939
001185 367.02 4940
002825 366.68 4941
000322 366.21 4942
002267 364.78 4943
002013 364.63 4944
001622 364.53 4945
003938 364.42 4946
003988 363.51 4947
002661 361.73 4948
001638 361.13 4949
000427 360.72 4950
004709 360.66 4951
004106 360.24 4952
004578 359.98 4953
002379 359.93 4954
002840 359.92 4955
002164 359.82 4956
002679 359.53 4957
000158 358.92 4958
004024 358.73 4959
003628 357.85 4960
001556 357.08 4961
000472 355.53 4962
003487 355.24 4963
002649 353.28 4964
003872 351.11 4965
004306 349.43 4966
002574 348.63 4967
003778 346.71 4968
001430 345.81 4969
001344 345.77 4970
004515 341.82 4971
004673 338.86 4972
004260 338.07 4973
004699 338.03 4974
001346 336.09 4975
003379 336.06 4976
002280 332.26 4977
001674 332.16 4978
002516 330.83 4979
004302 330.49 4980
000532 329.93 4981
000187 327.61 4982
004926 326.42 4983
003517 325.28 4984
004238 324.44 4985
001812 316.65 4986
004887 315.34 4987
001247 313.57 4988
000999 308.6 4989
002653 307.15 4990
000141 305.63 4991
001217 303.85 4992
002579 297.7 4993
003913 296.79 4994
004471 294.14 4995
004537 280.62 4996
000553 269.99 4997
003102 267.04 4998
004808 239.56 4999
004913 239.07 5000
